roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
fangm_ppc_R.mni	6	md1vp01v	1	NA	8	-64	56	777	R	3	3500	0
fangm_ppc_R.mni	7	md1vp01v	1	NA	20	-64	60	775	R	3	3500	0
fangm_ppc_R.mni	8	md1vp01v	1	NA	16	-64	48	893	R	3	3500	0
fangm_ppc_R.mni	9	md1vp01v	1	NA	12	-64	52	605	R	3	3500	0
fangm_ppc_R.mni	10	md1vp01v	1	NA	12	-64	48	673	R	3	3500	0
fangm_ppc_R.mni	11	md1vp01v	1	NA	24	-64	52	719	R	3	3500	0
fangm_ppc_R.mni	12	md1vp01v	1	NA	20	-68	56	796	R	3	3500	0
fangm_ppc_R.mni	13	md1vp01v	1	NA	12	-64	60	845	R	3	3500	0
fangm_ppc_R.mni	14	md1vp01v	1	NA	12	-64	56	687	R	3	3500	0
fangm_ppc_R.mni	15	md1vp01v	1	NA	16	-64	60	753	R	3	3500	0
fangm_ppc_R.mni	16	md1vp01v	1	NA	12	-68	52	794	R	3	3500	0
fangm_ppc_R.mni	17	md1vp01v	1	NA	20	-60	60	599	R	3	3500	0
fangm_ppc_R.mni	18	md1vp01v	1	NA	16	-64	52	816	R	3	3500	0
fangm_ppc_R.mni	19	md1vp01v	1	NA	8	-64	48	644	R	3	3500	0
fangm_ppc_R.mni	20	md1vp01v	1	NA	8	-64	60	904	R	3	3500	0
fangm_ppc_R.mni	21	md1vp01v	1	NA	24	-64	56	769	R	3	3500	0
fangm_ppc_R.mni	22	md1vp01v	1	NA	8	-68	52	825	R	3	3500	0
fangm_ppc_R.mni	23	md1vp01v	1	NA	24	-68	52	676	R	3	3500	0
fangm_ppc_R.mni	24	md1vp01v	1	NA	16	-68	56	964	R	3	3500	0
fangm_ppc_R.mni	25	md1vp01v	1	NA	16	-64	56	734	R	3	3500	0
fangm_ppc_R.mni	26	md1vp01v	1	NA	16	-60	60	721	R	3	3500	0
fangm_ppc_R.mni	27	md1vp01v	1	NA	12	-60	60	799	R	3	3500	0
fangm_ppc_R.mni	28	md1vp01v	1	NA	20	-64	56	728	R	3	3500	0
fangm_ppc_R.mni	1	md1vp01v	1	NA	12	-64	56	654	R	1	2000	0
fangm_ppc_R.mni	2	md1vp01v	1	NA	16	-68	56	954	R	1	2000	0
fangm_ppc_R.mni	3	md1vp01v	1	NA	16	-60	60	708	R	1	2000	0
fangm_ppc_R.mni	4	md1vp01v	1	NA	24	-64	56	764	R	1	2000	0
fangm_ppc_R.mni	5	md1vp01v	1	NA	20	-64	60	775	R	1	2000	0
fangm_ppc_R.mni	6	md1vp01v	1	NA	12	-64	60	822	R	1	2000	0
fangm_ppc_R.mni	7	md1vp01v	1	NA	8	-68	56	555	R	1	2000	0
fangm_ppc_R.mni	8	md1vp01v	1	NA	16	-64	48	900	R	1	2000	0
fangm_ppc_R.mni	9	md1vp01v	1	NA	12	-64	52	599	R	1	2000	0
fangm_ppc_R.mni	10	md1vp01v	1	NA	8	-64	56	716	R	1	2000	0
fangm_ppc_R.mni	11	md1vp01v	1	NA	24	-68	56	725	R	1	2000	0
fangm_ppc_R.mni	12	md1vp01v	1	NA	24	-68	52	655	R	1	2000	0
fangm_ppc_R.mni	13	md1vp01v	1	NA	8	-64	48	665	R	1	2000	0
fangm_ppc_R.mni	14	md1vp01v	1	NA	8	-68	52	785	R	1	2000	0
fangm_ppc_R.mni	15	md1vp01v	1	NA	20	-68	56	785	R	1	2000	0
fangm_ppc_R.mni	16	md1vp01v	1	NA	12	-64	48	659	R	1	2000	0
fangm_ppc_R.mni	17	md1vp01v	1	NA	16	-64	52	793	R	1	2000	0
fangm_ppc_R.mni	18	md1vp01v	1	NA	12	-68	52	770	R	1	2000	0
fangm_ppc_R.mni	19	md1vp01v	1	NA	16	-64	56	711	R	1	2000	0
fangm_ppc_R.mni	20	md1vp01v	1	NA	24	-60	48	560	R	1	2000	0
fangm_ppc_R.mni	21	md1vp01v	1	NA	16	-64	60	746	R	1	2000	0
fangm_ppc_R.mni	22	md1vp01v	1	NA	12	-68	56	824	R	1	2000	0
fangm_ppc_R.mni	23	md1vp01v	1	NA	8	-64	60	863	R	1	2000	0
fangm_ppc_R.mni	24	md1vp01v	1	NA	20	-64	56	721	R	1	2000	0
fangm_ppc_R.mni	25	md1vp01v	1	NA	16	-60	64	748	R	1	2000	0
fangm_ppc_R.mni	26	md1vp01v	1	NA	24	-64	52	710	R	1	2000	0
fangm_ppc_R.mni	27	md1vp01v	1	NA	20	-60	60	631	R	1	2000	0
fangm_ppc_R.mni	28	md1vp01v	1	NA	12	-60	60	772	R	1	2000	0
fangm_ppc_R.mni	1	md1vp01v	1	NA	20	-64	56	702	R	2	2000	0
fangm_ppc_R.mni	2	md1vp01v	1	NA	24	-64	56	767	R	2	2000	0
fangm_ppc_R.mni	3	md1vp01v	1	NA	12	-68	52	799	R	2	2000	0
fangm_ppc_R.mni	4	md1vp01v	1	NA	24	-64	52	701	R	2	2000	0
fangm_ppc_R.mni	5	md1vp01v	1	NA	12	-64	48	654	R	2	2000	0
fangm_ppc_R.mni	6	md1vp01v	1	NA	8	-64	48	679	R	2	2000	0
fangm_ppc_R.mni	7	md1vp01v	1	NA	12	-60	60	804	R	2	2000	0
fangm_ppc_R.mni	8	md1vp01v	1	NA	16	-64	52	801	R	2	2000	0
fangm_ppc_R.mni	9	md1vp01v	1	NA	24	-68	56	748	R	2	2000	0
fangm_ppc_R.mni	10	md1vp01v	1	NA	12	-64	52	583	R	2	2000	0
fangm_ppc_R.mni	11	md1vp01v	1	NA	12	-68	56	807	R	2	2000	0
fangm_ppc_R.mni	12	md1vp01v	1	NA	20	-68	56	809	R	2	2000	0
fangm_ppc_R.mni	13	md1vp01v	1	NA	16	-64	60	758	R	2	2000	0
fangm_ppc_R.mni	14	md1vp01v	1	NA	16	-60	60	705	R	2	2000	0
fangm_ppc_R.mni	15	md1vp01v	1	NA	16	-60	64	753	R	2	2000	0
fangm_ppc_R.mni	16	md1vp01v	1	NA	24	-60	48	581	R	2	2000	0
fangm_ppc_R.mni	17	md1vp01v	1	NA	12	-64	60	843	R	2	2000	0
fangm_ppc_R.mni	18	md1vp01v	1	NA	16	-64	48	891	R	2	2000	0
fangm_ppc_R.mni	19	md1vp01v	1	NA	24	-68	52	670	R	2	2000	0
fangm_ppc_R.mni	20	md1vp01v	1	NA	12	-64	56	651	R	2	2000	0
fangm_ppc_R.mni	21	md1vp01v	1	NA	20	-60	60	616	R	2	2000	0
fangm_ppc_R.mni	22	md1vp01v	1	NA	16	-68	56	972	R	2	2000	0
fangm_ppc_R.mni	23	md1vp01v	1	NA	20	-64	60	770	R	2	2000	0
fangm_ppc_R.mni	24	md1vp01v	1	NA	8	-64	60	932	R	2	2000	0
fangm_ppc_R.mni	25	md1vp01v	1	NA	8	-68	56	572	R	2	2000	0
fangm_ppc_R.mni	26	md1vp01v	1	NA	8	-68	52	803	R	2	2000	0
fangm_ppc_R.mni	27	md1vp01v	1	NA	8	-64	56	763	R	2	2000	0
fangm_ppc_R.mni	28	md1vp01v	1	NA	16	-64	56	730	R	2	2000	0
fangm_ppc_R.mni	1	md1vp01v	1	NA	12	-64	60	831	R	3	2000	0
fangm_ppc_R.mni	2	md1vp01v	1	NA	16	-60	64	751	R	3	2000	0
fangm_ppc_R.mni	3	md1vp01v	1	NA	12	-64	56	672	R	3	2000	0
fangm_ppc_R.mni	4	md1vp01v	1	NA	12	-64	48	651	R	3	2000	0
fangm_ppc_R.mni	5	md1vp01v	1	NA	12	-60	60	801	R	3	2000	0
fangm_ppc_R.mni	6	md1vp01v	1	NA	8	-64	56	770	R	3	2000	0
fangm_ppc_R.mni	7	md1vp01v	1	NA	16	-64	56	733	R	3	2000	0
fangm_ppc_R.mni	8	md1vp01v	1	NA	24	-64	52	708	R	3	2000	0
fangm_ppc_R.mni	9	md1vp01v	1	NA	8	-64	60	909	R	3	2000	0
fangm_ppc_R.mni	10	md1vp01v	1	NA	12	-68	56	822	R	3	2000	0
fangm_ppc_R.mni	11	md1vp01v	1	NA	20	-64	56	719	R	3	2000	0
fangm_ppc_R.mni	12	md1vp01v	1	NA	24	-68	56	743	R	3	2000	0
fangm_ppc_R.mni	13	md1vp01v	1	NA	24	-64	56	782	R	3	2000	0
fangm_ppc_R.mni	14	md1vp01v	1	NA	16	-68	56	998	R	3	2000	0
fangm_ppc_R.mni	15	md1vp01v	1	NA	20	-64	60	761	R	3	2000	0
fangm_ppc_R.mni	16	md1vp01v	1	NA	16	-64	60	754	R	3	2000	0
fangm_ppc_R.mni	17	md1vp01v	1	NA	12	-64	52	589	R	3	2000	0
fangm_ppc_R.mni	18	md1vp01v	1	NA	16	-64	48	859	R	3	2000	0
