roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
fangm_pfc_L.mni	29	md1vp01v	1	NA	-24	12	48	592	R	2	3500	0
fangm_pfc_L.mni	30	md1vp01v	1	NA	-24	20	44	733	R	2	3500	0
fangm_pfc_L.mni	31	md1vp01v	1	NA	-16	16	40	497	R	2	3500	0
fangm_pfc_L.mni	32	md1vp01v	1	NA	-20	12	48	555	R	2	3500	0
fangm_pfc_L.mni	33	md1vp01v	1	NA	-20	8	52	605	R	2	3500	0
fangm_pfc_L.mni	1	md1vp01v	1	NA	-32	24	44	589	R	3	3500	0
fangm_pfc_L.mni	2	md1vp01v	1	NA	-20	12	44	547	R	3	3500	0
fangm_pfc_L.mni	3	md1vp01v	1	NA	-20	20	40	649	R	3	3500	0
fangm_pfc_L.mni	4	md1vp01v	1	NA	-24	20	44	754	R	3	3500	0
fangm_pfc_L.mni	5	md1vp01v	1	NA	-20	12	48	561	R	3	3500	0
fangm_pfc_L.mni	6	md1vp01v	1	NA	-16	8	52	661	R	3	3500	0
fangm_pfc_L.mni	7	md1vp01v	1	NA	-24	16	44	704	R	3	3500	0
fangm_pfc_L.mni	8	md1vp01v	1	NA	-32	20	44	615	R	3	3500	0
fangm_pfc_L.mni	9	md1vp01v	1	NA	-24	24	44	765	R	3	3500	0
fangm_pfc_L.mni	10	md1vp01v	1	NA	-32	8	48	521	R	3	3500	0
fangm_pfc_L.mni	11	md1vp01v	1	NA	-28	4	48	662	R	3	3500	0
fangm_pfc_L.mni	12	md1vp01v	1	NA	-20	8	48	595	R	3	3500	0
fangm_pfc_L.mni	13	md1vp01v	1	NA	-20	16	48	620	R	3	3500	0
fangm_pfc_L.mni	14	md1vp01v	1	NA	-16	12	48	525	R	3	3500	0
fangm_pfc_L.mni	15	md1vp01v	1	NA	-12	8	52	472	R	3	3500	0
fangm_pfc_L.mni	16	md1vp01v	1	NA	-28	16	48	647	R	3	3500	0
fangm_pfc_L.mni	17	md1vp01v	1	NA	-24	16	48	707	R	3	3500	0
fangm_pfc_L.mni	18	md1vp01v	1	NA	-16	12	52	606	R	3	3500	0
fangm_pfc_L.mni	19	md1vp01v	1	NA	-16	16	40	506	R	3	3500	0
fangm_pfc_L.mni	20	md1vp01v	1	NA	-28	12	44	643	R	3	3500	0
fangm_pfc_L.mni	21	md1vp01v	1	NA	-20	16	44	626	R	3	3500	0
fangm_pfc_L.mni	22	md1vp01v	1	NA	-20	16	40	638	R	3	3500	0
fangm_pfc_L.mni	23	md1vp01v	1	NA	-24	12	48	592	R	3	3500	0
fangm_pfc_L.mni	24	md1vp01v	1	NA	-28	12	48	578	R	3	3500	0
