roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
fangm_acc_R.mni	2	md1vp01v	1	NA	20	0	56	698	R	2	3500	0
fangm_acc_R.mni	3	md1vp01v	1	NA	20	12	52	560	R	2	3500	0
fangm_acc_R.mni	4	md1vp01v	1	NA	28	20	44	670	R	2	3500	0
fangm_acc_R.mni	5	md1vp01v	1	NA	24	8	52	672	R	2	3500	0
fangm_acc_R.mni	6	md1vp01v	1	NA	16	4	52	643	R	2	3500	0
fangm_acc_R.mni	7	md1vp01v	1	NA	24	4	52	541	R	2	3500	0
fangm_acc_R.mni	8	md1vp01v	1	NA	16	12	48	482	R	2	3500	0
fangm_acc_R.mni	9	md1vp01v	1	NA	12	12	48	530	R	2	3500	0
fangm_acc_R.mni	10	md1vp01v	1	NA	16	12	44	446	R	2	3500	0
fangm_acc_R.mni	11	md1vp01v	1	NA	20	-4	56	497	R	2	3500	0
fangm_acc_R.mni	12	md1vp01v	1	NA	32	4	48	587	R	2	3500	0
fangm_acc_R.mni	13	md1vp01v	1	NA	28	20	40	595	R	2	3500	0
fangm_acc_R.mni	14	md1vp01v	1	NA	24	20	44	720	R	2	3500	0
fangm_acc_R.mni	15	md1vp01v	1	NA	24	4	44	554	R	2	3500	0
fangm_acc_R.mni	16	md1vp01v	1	NA	20	12	48	573	R	2	3500	0
fangm_acc_R.mni	17	md1vp01v	1	NA	24	16	48	684	R	2	3500	0
fangm_acc_R.mni	18	md1vp01v	1	NA	28	4	52	498	R	2	3500	0
fangm_acc_R.mni	19	md1vp01v	1	NA	20	8	52	667	R	2	3500	0
fangm_acc_R.mni	20	md1vp01v	1	NA	20	0	52	760	R	2	3500	0
fangm_acc_R.mni	21	md1vp01v	1	NA	32	0	48	752	R	2	3500	0
fangm_acc_R.mni	22	md1vp01v	1	NA	28	12	44	544	R	2	3500	0
fangm_acc_R.mni	23	md1vp01v	1	NA	24	12	48	730	R	2	3500	0
fangm_acc_R.mni	24	md1vp01v	1	NA	16	16	48	475	R	2	3500	0
fangm_acc_R.mni	25	md1vp01v	1	NA	16	8	48	619	R	2	3500	0
fangm_acc_R.mni	26	md1vp01v	1	NA	28	8	48	561	R	2	3500	0
fangm_acc_R.mni	27	md1vp01v	1	NA	12	4	52	440	R	2	3500	0
fangm_acc_R.mni	28	md1vp01v	1	NA	24	4	56	566	R	2	3500	0
fangm_acc_R.mni	29	md1vp01v	1	NA	20	4	48	685	R	2	3500	0
fangm_acc_R.mni	30	md1vp01v	1	NA	20	0	48	766	R	2	3500	0
fangm_acc_R.mni	31	md1vp01v	1	NA	24	8	48	716	R	2	3500	0
fangm_acc_R.mni	32	md1vp01v	1	NA	20	12	44	586	R	2	3500	0
fangm_acc_R.mni	33	md1vp01v	1	NA	24	12	52	714	R	2	3500	0
fangm_acc_R.mni	34	md1vp01v	1	NA	24	12	44	730	R	2	3500	0
fangm_acc_R.mni	35	md1vp01v	1	NA	28	0	52	666	R	2	3500	0
fangm_acc_R.mni	36	md1vp01v	1	NA	28	0	48	662	R	2	3500	0
fangm_acc_R.mni	37	md1vp01v	1	NA	28	16	48	621	R	2	3500	0
fangm_acc_R.mni	38	md1vp01v	1	NA	24	0	52	642	R	2	3500	0
fangm_acc_R.mni	39	md1vp01v	1	NA	28	12	48	568	R	2	3500	0
