0.08548918150112716,0.1641232261092435,0.12411311657453372,0.1637367275709833
0.085489182873696,0.12053768249087182,0.007190335972039996,0.08470781349817133
0.033954177114630224,0.019869764739508106,0.022901169046735226,0.030042471557668787
0.08548917593990701,0.16087008187606652,0.08904804170637848,0.08702679367938376
0.03548917491227399,0.08642832580410584,0.08704011456586444,0.01882249672665559
0.031164998710065284,0.09066326808788851,0.051981802034111235,0.05054864659436231
0.04770375543573513,0.031290427401486395,0.024714077897351583,0.027882690223808987
0.0521558560406008,0.06765543713052395,0.05917168717285837,0.06299256617559167
0.02943604186707667,0.023651099238001128,0.009482354225470502,0.015031087794858289
0.13949954678844834,0.15435873165419778,0.13601093494764893,0.16192170596426014
0.0484521401629705,0.008866263321853252,0.008905506696720439,0.006740571896587166
0.008566098529533606,0.036862463586743444,0.05053912354440593,0.035950660275767876
0.0038334357539987485,0.05783679763520644,0.011306802522246029,0.033413214068869115
0.1452800909075327,0.22952749202445819,0.7606647065408112,0.14528009002740572
0.0943756482803656,0.014337257554022376,0.08728393669555223,0.04239186416395646
0.13528693484912424,0.15718725708617456,0.4058259844475576,0.1865327658124084
0.29874688271425587,0.27022038060884335,0.26613870425427255,0.2601713519704183
0.1911811659087307,0.1919349169221135,0.2072986652734918,0.21237024845790914
0.20260256986881137,0.2043984130112474,0.23475758687944376,0.20432302827959098
0.01451081746620353,0.1641224228625411,0.025259792703759665,0.1264103603780264
0.0703224454035778,0.05186922624979662,0.05205625613379394,0.05863888407260348
0.16958654813772733,0.11446373155287967,0.0771805359254823,0.07851524186765463
0.10211314167836705,0.10158127695006619,0.10228820779325709,0.09389784172789334
0.22949442659046215,0.16648421988559683,0.1323749739080819,0.13062499240590242
0.07356866139693818,0.06360904179735494,0.0729136054604218,0.0637025740305027
0.08117748856829321,0.1740238418388324,0.14040104777444623,0.14064008479188822
0.002155835519599081,0.13878468691681722,0.06894088377855367,0.06744130933404346
0.042177366992471765,0.034054537155775444,0.04223215768222108,0.04214656560687979
0.0065327876916805305,0.005399506772155116,0.005241846816711915,0.005133181887952587
0.16061339553576692,0.0698531203220965,0.047877779768191575,0.08104811941357093
0.03082473082334547,0.010378183319163126,0.0053549742457484895,0.006079769281284286
0.026666044005603684,0.025554897990774983,0.01832318059995397,0.018116973963943517
0.05293975869793821,0.04981570831597881,0.04267877302399897,0.043448783296789695
0.03315488909602038,0.10544856705562988,0.07558738040010032,0.08120573809341197
