id,task,response,survey.age,survey.gender,survey.education,survey.political,survey.religious,country_code,Continent,sequence,choices,response_type,domain
15774,Footbridge,0,19,Women,College,1,0,UA,Europe,0,0|1,single-choice,moral
15774,Loop,0,19,Women,College,1,0,UA,Europe,0,0|1,single-choice,moral
15774,Switch,1,19,Women,College,1,0,UA,Europe,0,0|1,single-choice,moral
15775,Footbridge,1,21,Men,College,0.79,0,TR,Asia,0,0|1,single-choice,moral
15775,Loop,1,21,Men,College,0.79,0,TR,Asia,0,0|1,single-choice,moral
15775,Switch,1,21,Men,College,0.79,0,TR,Asia,0,0|1,single-choice,moral
15776,Footbridge,1,19,Men,College,1,0,ID,Asia,0,0|1,single-choice,moral
15776,Loop,1,19,Men,College,1,0,ID,Asia,0,0|1,single-choice,moral
15776,Switch,1,19,Men,College,1,0,ID,Asia,0,0|1,single-choice,moral
15777,Footbridge,0,35,Men,College,0.59,0.5,CZ,Europe,0,0|1,single-choice,moral
15777,Loop,1,35,Men,College,0.59,0.5,CZ,Europe,0,0|1,single-choice,moral
15777,Switch,0,35,Men,College,0.59,0.5,CZ,Europe,0,0|1,single-choice,moral
15778,Footbridge,0,25,Men,College,0.08,0.73,BR,Americas,0,0|1,single-choice,moral
15778,Loop,0,25,Men,College,0.08,0.73,BR,Americas,0,0|1,single-choice,moral
15778,Switch,0,25,Men,College,0.08,0.73,BR,Americas,0,0|1,single-choice,moral
15779,Footbridge,0,34,Men,College,0.91,0.21,FR,Europe,0,0|1,single-choice,moral
15779,Loop,1,34,Men,College,0.91,0.21,FR,Europe,0,0|1,single-choice,moral
15779,Switch,1,34,Men,College,0.91,0.21,FR,Europe,0,0|1,single-choice,moral
15780,Footbridge,1,23,Men,College,0.81,0.2,RU,Europe,0,0|1,single-choice,moral
15780,Loop,1,23,Men,College,0.81,0.2,RU,Europe,0,0|1,single-choice,moral
15780,Switch,1,23,Men,College,0.81,0.2,RU,Europe,0,0|1,single-choice,moral
15781,Footbridge,0,18,Women,No College,0.5,0.5,PL,Europe,0,0|1,single-choice,moral
15781,Loop,1,18,Women,No College,0.5,0.5,PL,Europe,0,0|1,single-choice,moral
15781,Switch,1,18,Women,No College,0.5,0.5,PL,Europe,0,0|1,single-choice,moral
15782,Footbridge,0,23,Men,College,0.82,0.08,US,Americas,0,0|1,single-choice,moral
15782,Loop,0,23,Men,College,0.82,0.08,US,Americas,0,0|1,single-choice,moral
15782,Switch,0,23,Men,College,0.82,0.08,US,Americas,0,0|1,single-choice,moral
15783,Footbridge,0,22,Men,College,0.83,0.12,RU,Europe,0,0|1,single-choice,moral
15783,Loop,1,22,Men,College,0.83,0.12,RU,Europe,0,0|1,single-choice,moral
15783,Switch,1,22,Men,College,0.83,0.12,RU,Europe,0,0|1,single-choice,moral
15784,Footbridge,0,29,Men,College,0.5,0.5,MY,Asia,0,0|1,single-choice,moral
15784,Loop,0,29,Men,College,0.5,0.5,MY,Asia,0,0|1,single-choice,moral
15784,Switch,0,29,Men,College,0.5,0.5,MY,Asia,0,0|1,single-choice,moral
15785,Footbridge,0,22,Men,College,0.77,0.25,CA,Americas,0,0|1,single-choice,moral
15785,Loop,1,22,Men,College,0.77,0.25,CA,Americas,0,0|1,single-choice,moral
15785,Switch,1,22,Men,College,0.77,0.25,CA,Americas,0,0|1,single-choice,moral
15786,Footbridge,1,34,Men,College,0,0,GB,Europe,0,0|1,single-choice,moral
15786,Loop,1,34,Men,College,0,0,GB,Europe,0,0|1,single-choice,moral
15786,Switch,1,34,Men,College,0,0,GB,Europe,0,0|1,single-choice,moral
15787,Footbridge,0,18,Women,No College,0.9,0.04,US,Americas,0,0|1,single-choice,moral
15787,Loop,0,18,Women,No College,0.9,0.04,US,Americas,0,0|1,single-choice,moral
15787,Switch,0,18,Women,No College,0.9,0.04,US,Americas,0,0|1,single-choice,moral
15788,Footbridge,0,28,Women,College,0.96,0.4,CL,Americas,0,0|1,single-choice,moral
15788,Loop,0,28,Women,College,0.96,0.4,CL,Americas,0,0|1,single-choice,moral
15788,Switch,0,28,Women,College,0.96,0.4,CL,Americas,0,0|1,single-choice,moral
15789,Footbridge,1,32,Women,College,0.73,0.23,TR,Asia,0,0|1,single-choice,moral
15789,Loop,1,32,Women,College,0.73,0.23,TR,Asia,0,0|1,single-choice,moral
15789,Switch,0,32,Women,College,0.73,0.23,TR,Asia,0,0|1,single-choice,moral
15790,Footbridge,1,23,Men,No College,1,0,DE,Europe,0,0|1,single-choice,moral
15790,Loop,1,23,Men,No College,1,0,DE,Europe,0,0|1,single-choice,moral
15790,Switch,1,23,Men,No College,1,0,DE,Europe,0,0|1,single-choice,moral
15791,Footbridge,1,19,Women,No College,0.5,0,SI,Europe,0,0|1,single-choice,moral
15791,Loop,1,19,Women,No College,0.5,0,SI,Europe,0,0|1,single-choice,moral
15791,Switch,1,19,Women,No College,0.5,0,SI,Europe,0,0|1,single-choice,moral
15792,Footbridge,0,29,Men,College,0.5,0.25,UA,Europe,0,0|1,single-choice,moral
15792,Loop,0,29,Men,College,0.5,0.25,UA,Europe,0,0|1,single-choice,moral
15792,Switch,0,29,Men,College,0.5,0.25,UA,Europe,0,0|1,single-choice,moral
15793,Footbridge,0,50,Men,College,1,0,US,Americas,0,0|1,single-choice,moral
15793,Loop,1,50,Men,College,1,0,US,Americas,0,0|1,single-choice,moral
15793,Switch,1,50,Men,College,1,0,US,Americas,0,0|1,single-choice,moral
15794,Footbridge,1,23,Men,College,0.85,0.5,FR,Europe,0,0|1,single-choice,moral
15794,Loop,1,23,Men,College,0.85,0.5,FR,Europe,0,0|1,single-choice,moral
15794,Switch,1,23,Men,College,0.85,0.5,FR,Europe,0,0|1,single-choice,moral
15795,Footbridge,1,23,Men,College,0.5,0,PL,Europe,0,0|1,single-choice,moral
15795,Loop,1,23,Men,College,0.5,0,PL,Europe,0,0|1,single-choice,moral
15795,Switch,1,23,Men,College,0.5,0,PL,Europe,0,0|1,single-choice,moral
15796,Footbridge,0,20,Women,No College,0.82,0.34,US,Americas,0,0|1,single-choice,moral
15796,Loop,0,20,Women,No College,0.82,0.34,US,Americas,0,0|1,single-choice,moral
15796,Switch,1,20,Women,No College,0.82,0.34,US,Americas,0,0|1,single-choice,moral
15797,Footbridge,1,21,Men,College,0.8,0,BR,Americas,0,0|1,single-choice,moral
15797,Loop,1,21,Men,College,0.8,0,BR,Americas,0,0|1,single-choice,moral
15797,Switch,1,21,Men,College,0.8,0,BR,Americas,0,0|1,single-choice,moral
15798,Footbridge,0,27,Men,College,0.78,0,DE,Europe,0,0|1,single-choice,moral
15798,Loop,1,27,Men,College,0.78,0,DE,Europe,0,0|1,single-choice,moral
15798,Switch,1,27,Men,College,0.78,0,DE,Europe,0,0|1,single-choice,moral
15799,Footbridge,1,27,Women,No College,0.85,0,UA,Europe,0,0|1,single-choice,moral
15799,Loop,1,27,Women,No College,0.85,0,UA,Europe,0,0|1,single-choice,moral
15799,Switch,1,27,Women,No College,0.85,0,UA,Europe,0,0|1,single-choice,moral
15800,Footbridge,0,18,Men,No College,0.87,0.2,HU,Europe,0,0|1,single-choice,moral
15800,Loop,0,18,Men,No College,0.87,0.2,HU,Europe,0,0|1,single-choice,moral
15800,Switch,0,18,Men,No College,0.87,0.2,HU,Europe,0,0|1,single-choice,moral
15801,Footbridge,1,36,Women,No College,1,0,GB,Europe,0,0|1,single-choice,moral
15801,Loop,1,36,Women,No College,1,0,GB,Europe,0,0|1,single-choice,moral
15801,Switch,1,36,Women,No College,1,0,GB,Europe,0,0|1,single-choice,moral
15802,Footbridge,1,67,Men,College,0.12,0.94,US,Americas,0,0|1,single-choice,moral
15802,Loop,1,67,Men,College,0.12,0.94,US,Americas,0,0|1,single-choice,moral
15802,Switch,1,67,Men,College,0.12,0.94,US,Americas,0,0|1,single-choice,moral
15803,Footbridge,0,22,Men,No College,0.76,0,CA,Americas,0,0|1,single-choice,moral
15803,Loop,1,22,Men,No College,0.76,0,CA,Americas,0,0|1,single-choice,moral
15803,Switch,1,22,Men,No College,0.76,0,CA,Americas,0,0|1,single-choice,moral
15804,Footbridge,0,20,Men,College,0.77,0.63,DE,Europe,0,0|1,single-choice,moral
15804,Loop,0,20,Men,College,0.77,0.63,DE,Europe,0,0|1,single-choice,moral
15804,Switch,0,20,Men,College,0.77,0.63,DE,Europe,0,0|1,single-choice,moral
15805,Footbridge,1,19,Men,No College,0.91,0.5,MX,Americas,0,0|1,single-choice,moral
15805,Loop,0,19,Men,No College,0.91,0.5,MX,Americas,0,0|1,single-choice,moral
15805,Switch,1,19,Men,No College,0.91,0.5,MX,Americas,0,0|1,single-choice,moral
15806,Footbridge,0,23,Men,College,0,1,US,Americas,0,0|1,single-choice,moral
15806,Loop,1,23,Men,College,0,1,US,Americas,0,0|1,single-choice,moral
15806,Switch,1,23,Men,College,0,1,US,Americas,0,0|1,single-choice,moral
15807,Footbridge,0,18,Men,College,0,0,PE,Americas,0,0|1,single-choice,moral
15807,Loop,0,18,Men,College,0,0,PE,Americas,0,0|1,single-choice,moral
15807,Switch,1,18,Men,College,0,0,PE,Americas,0,0|1,single-choice,moral
15808,Footbridge,0,30,Men,College,0.68,0.08,RU,Europe,0,0|1,single-choice,moral
15808,Loop,1,30,Men,College,0.68,0.08,RU,Europe,0,0|1,single-choice,moral
15808,Switch,1,30,Men,College,0.68,0.08,RU,Europe,0,0|1,single-choice,moral
15809,Footbridge,0,20,Men,No College,0.5,0.73,US,Americas,0,0|1,single-choice,moral
15809,Loop,0,20,Men,No College,0.5,0.73,US,Americas,0,0|1,single-choice,moral
15809,Switch,1,20,Men,No College,0.5,0.73,US,Americas,0,0|1,single-choice,moral
15810,Footbridge,1,26,Women,College,0.43,0,PT,Europe,0,0|1,single-choice,moral
15810,Loop,1,26,Women,College,0.43,0,PT,Europe,0,0|1,single-choice,moral
15810,Switch,1,26,Women,College,0.43,0,PT,Europe,0,0|1,single-choice,moral
15811,Footbridge,1,38,Men,College,0.84,0.04,TH,Asia,0,0|1,single-choice,moral
15811,Loop,1,38,Men,College,0.84,0.04,TH,Asia,0,0|1,single-choice,moral
15811,Switch,1,38,Men,College,0.84,0.04,TH,Asia,0,0|1,single-choice,moral
15812,Footbridge,1,35,Men,No College,0,0.88,RU,Europe,0,0|1,single-choice,moral
15812,Loop,1,35,Men,No College,0,0.88,RU,Europe,0,0|1,single-choice,moral
15812,Switch,1,35,Men,No College,0,0.88,RU,Europe,0,0|1,single-choice,moral
15813,Footbridge,0,25,Men,College,0.04,0.24,PL,Europe,0,0|1,single-choice,moral
15813,Loop,0,25,Men,College,0.04,0.24,PL,Europe,0,0|1,single-choice,moral
15813,Switch,0,25,Men,College,0.04,0.24,PL,Europe,0,0|1,single-choice,moral
15814,Footbridge,1,26,Men,College,0,0,FR,Europe,0,0|1,single-choice,moral
15814,Loop,1,26,Men,College,0,0,FR,Europe,0,0|1,single-choice,moral
15814,Switch,1,26,Men,College,0,0,FR,Europe,0,0|1,single-choice,moral
15815,Footbridge,0,22,Women,College,0.5,0.5,BR,Americas,0,0|1,single-choice,moral
15815,Loop,0,22,Women,College,0.5,0.5,BR,Americas,0,0|1,single-choice,moral
15815,Switch,1,22,Women,College,0.5,0.5,BR,Americas,0,0|1,single-choice,moral
15816,Footbridge,1,40,Men,College,0.5,0,DE,Europe,0,0|1,single-choice,moral
15816,Loop,0,40,Men,College,0.5,0,DE,Europe,0,0|1,single-choice,moral
15816,Switch,1,40,Men,College,0.5,0,DE,Europe,0,0|1,single-choice,moral
15817,Footbridge,1,27,Men,College,0.73,0.58,US,Americas,0,0|1,single-choice,moral
15817,Loop,1,27,Men,College,0.73,0.58,US,Americas,0,0|1,single-choice,moral
15817,Switch,1,27,Men,College,0.73,0.58,US,Americas,0,0|1,single-choice,moral
15818,Footbridge,0,18,Men,No College,0.8,0,US,Americas,0,0|1,single-choice,moral
15818,Loop,0,18,Men,No College,0.8,0,US,Americas,0,0|1,single-choice,moral
15818,Switch,0,18,Men,No College,0.8,0,US,Americas,0,0|1,single-choice,moral
15819,Footbridge,0,20,Men,No College,0.83,0,US,Americas,0,0|1,single-choice,moral
15819,Loop,0,20,Men,No College,0.83,0,US,Americas,0,0|1,single-choice,moral
15819,Switch,0,20,Men,No College,0.83,0,US,Americas,0,0|1,single-choice,moral
15820,Footbridge,1,45,Men,College,1,0,FR,Europe,0,0|1,single-choice,moral
15820,Loop,1,45,Men,College,1,0,FR,Europe,0,0|1,single-choice,moral
15820,Switch,1,45,Men,College,1,0,FR,Europe,0,0|1,single-choice,moral
15821,Footbridge,1,25,Men,College,0.5,0,IE,Europe,0,0|1,single-choice,moral
15821,Loop,1,25,Men,College,0.5,0,IE,Europe,0,0|1,single-choice,moral
15821,Switch,1,25,Men,College,0.5,0,IE,Europe,0,0|1,single-choice,moral
15822,Footbridge,0,22,Women,College,0.5,0.32,ES,Europe,0,0|1,single-choice,moral
15822,Loop,1,22,Women,College,0.5,0.32,ES,Europe,0,0|1,single-choice,moral
15822,Switch,1,22,Women,College,0.5,0.32,ES,Europe,0,0|1,single-choice,moral
15823,Footbridge,1,21,Women,College,0.5,0.5,SG,Asia,0,0|1,single-choice,moral
15823,Loop,1,21,Women,College,0.5,0.5,SG,Asia,0,0|1,single-choice,moral
15823,Switch,1,21,Women,College,0.5,0.5,SG,Asia,0,0|1,single-choice,moral
15824,Footbridge,0,24,Men,College,0.59,0,CN,Asia,0,0|1,single-choice,moral
15824,Loop,0,24,Men,College,0.59,0,CN,Asia,0,0|1,single-choice,moral
15824,Switch,0,24,Men,College,0.59,0,CN,Asia,0,0|1,single-choice,moral
15825,Footbridge,0,22,Women,College,0.5,0.54,TR,Asia,0,0|1,single-choice,moral
15825,Loop,1,22,Women,College,0.5,0.54,TR,Asia,0,0|1,single-choice,moral
15825,Switch,1,22,Women,College,0.5,0.54,TR,Asia,0,0|1,single-choice,moral
15826,Footbridge,1,22,Women,No College,0.75,0.13,US,Americas,0,0|1,single-choice,moral
15826,Loop,1,22,Women,No College,0.75,0.13,US,Americas,0,0|1,single-choice,moral
15826,Switch,1,22,Women,No College,0.75,0.13,US,Americas,0,0|1,single-choice,moral
15827,Footbridge,1,30,Men,College,0.39,0,LK,Asia,0,0|1,single-choice,moral
15827,Loop,1,30,Men,College,0.39,0,LK,Asia,0,0|1,single-choice,moral
15827,Switch,1,30,Men,College,0.39,0,LK,Asia,0,0|1,single-choice,moral
15828,Footbridge,1,30,Men,College,1,0.04,SG,Asia,0,0|1,single-choice,moral
15828,Loop,1,30,Men,College,1,0.04,SG,Asia,0,0|1,single-choice,moral
15828,Switch,1,30,Men,College,1,0.04,SG,Asia,0,0|1,single-choice,moral
15829,Footbridge,0,30,Men,College,1,0,CA,Americas,0,0|1,single-choice,moral
15829,Loop,1,30,Men,College,1,0,CA,Americas,0,0|1,single-choice,moral
15829,Switch,1,30,Men,College,1,0,CA,Americas,0,0|1,single-choice,moral
15830,Footbridge,0,33,Men,College,0.5,0,RU,Europe,0,0|1,single-choice,moral
15830,Loop,0,33,Men,College,0.5,0,RU,Europe,0,0|1,single-choice,moral
15830,Switch,0,33,Men,College,0.5,0,RU,Europe,0,0|1,single-choice,moral
15831,Footbridge,0,18,Men,College,0.5,0,GB,Europe,0,0|1,single-choice,moral
15831,Loop,1,18,Men,College,0.5,0,GB,Europe,0,0|1,single-choice,moral
15831,Switch,1,18,Men,College,0.5,0,GB,Europe,0,0|1,single-choice,moral
15832,Footbridge,1,27,Men,College,0.86,0,BR,Americas,0,0|1,single-choice,moral
15832,Loop,1,27,Men,College,0.86,0,BR,Americas,0,0|1,single-choice,moral
15832,Switch,1,27,Men,College,0.86,0,BR,Americas,0,0|1,single-choice,moral
15833,Footbridge,0,21,Women,College,0.27,0,CN,Asia,0,0|1,single-choice,moral
15833,Loop,0,21,Women,College,0.27,0,CN,Asia,0,0|1,single-choice,moral
15833,Switch,0,21,Women,College,0.27,0,CN,Asia,0,0|1,single-choice,moral
15834,Footbridge,0,34,Men,College,0.5,0,PH,Asia,0,0|1,single-choice,moral
15834,Loop,1,34,Men,College,0.5,0,PH,Asia,0,0|1,single-choice,moral
15834,Switch,1,34,Men,College,0.5,0,PH,Asia,0,0|1,single-choice,moral
15835,Footbridge,1,78,Men,College,0.5,1,DE,Europe,0,0|1,single-choice,moral
15835,Loop,1,78,Men,College,0.5,1,DE,Europe,0,0|1,single-choice,moral
15835,Switch,1,78,Men,College,0.5,1,DE,Europe,0,0|1,single-choice,moral
15836,Footbridge,0,18,Men,College,1,0,RU,Europe,0,0|1,single-choice,moral
15836,Loop,1,18,Men,College,1,0,RU,Europe,0,0|1,single-choice,moral
15836,Switch,1,18,Men,College,1,0,RU,Europe,0,0|1,single-choice,moral
15837,Footbridge,0,58,Men,College,0.11,0.95,US,Americas,0,0|1,single-choice,moral
15837,Loop,1,58,Men,College,0.11,0.95,US,Americas,0,0|1,single-choice,moral
15837,Switch,1,58,Men,College,0.11,0.95,US,Americas,0,0|1,single-choice,moral
15838,Footbridge,1,39,Men,College,0.16,0.61,FR,Europe,0,0|1,single-choice,moral
15838,Loop,1,39,Men,College,0.16,0.61,FR,Europe,0,0|1,single-choice,moral
15838,Switch,1,39,Men,College,0.16,0.61,FR,Europe,0,0|1,single-choice,moral
15839,Footbridge,1,24,Women,College,0.5,0,FR,Europe,0,0|1,single-choice,moral
15839,Loop,1,24,Women,College,0.5,0,FR,Europe,0,0|1,single-choice,moral
15839,Switch,1,24,Women,College,0.5,0,FR,Europe,0,0|1,single-choice,moral
15840,Footbridge,0,29,Men,College,1,0,BY,Europe,0,0|1,single-choice,moral
15840,Loop,0,29,Men,College,1,0,BY,Europe,0,0|1,single-choice,moral
15840,Switch,0,29,Men,College,1,0,BY,Europe,0,0|1,single-choice,moral
15841,Footbridge,1,20,Men,No College,0.5,0.5,RU,Europe,0,0|1,single-choice,moral
15841,Loop,1,20,Men,No College,0.5,0.5,RU,Europe,0,0|1,single-choice,moral
15841,Switch,1,20,Men,No College,0.5,0.5,RU,Europe,0,0|1,single-choice,moral
15842,Footbridge,0,33,Men,College,0.57,0.06,BE,Europe,0,0|1,single-choice,moral
15842,Loop,1,33,Men,College,0.57,0.06,BE,Europe,0,0|1,single-choice,moral
15842,Switch,1,33,Men,College,0.57,0.06,BE,Europe,0,0|1,single-choice,moral
15843,Footbridge,0,19,Men,No College,0.5,0.69,CA,Americas,0,0|1,single-choice,moral
15843,Loop,0,19,Men,No College,0.5,0.69,CA,Americas,0,0|1,single-choice,moral
15843,Switch,0,19,Men,No College,0.5,0.69,CA,Americas,0,0|1,single-choice,moral
15844,Footbridge,1,21,Men,No College,1,0,US,Americas,0,0|1,single-choice,moral
15844,Loop,1,21,Men,No College,1,0,US,Americas,0,0|1,single-choice,moral
15844,Switch,1,21,Men,No College,1,0,US,Americas,0,0|1,single-choice,moral
15845,Footbridge,1,21,Men,College,1,0,FR,Europe,0,0|1,single-choice,moral
15845,Loop,1,21,Men,College,1,0,FR,Europe,0,0|1,single-choice,moral
15845,Switch,1,21,Men,College,1,0,FR,Europe,0,0|1,single-choice,moral
15846,Footbridge,1,32,Men,College,1,0,US,Americas,0,0|1,single-choice,moral
15846,Loop,1,32,Men,College,1,0,US,Americas,0,0|1,single-choice,moral
15846,Switch,1,32,Men,College,1,0,US,Americas,0,0|1,single-choice,moral
15847,Footbridge,0,23,Men,College,0.71,0,DE,Europe,0,0|1,single-choice,moral
15847,Loop,1,23,Men,College,0.71,0,DE,Europe,0,0|1,single-choice,moral
15847,Switch,1,23,Men,College,0.71,0,DE,Europe,0,0|1,single-choice,moral
15848,Footbridge,0,28,Men,College,0.5,0,RU,Europe,0,0|1,single-choice,moral
15848,Loop,1,28,Men,College,0.5,0,RU,Europe,0,0|1,single-choice,moral
15848,Switch,1,28,Men,College,0.5,0,RU,Europe,0,0|1,single-choice,moral
15849,Footbridge,0,21,Men,No College,0.55,0.55,RO,Europe,0,0|1,single-choice,moral
15849,Loop,0,21,Men,No College,0.55,0.55,RO,Europe,0,0|1,single-choice,moral
15849,Switch,0,21,Men,No College,0.55,0.55,RO,Europe,0,0|1,single-choice,moral
15850,Footbridge,1,25,Men,College,0.5,0,IL,Asia,0,0|1,single-choice,moral
15850,Loop,1,25,Men,College,0.5,0,IL,Asia,0,0|1,single-choice,moral
15850,Switch,1,25,Men,College,0.5,0,IL,Asia,0,0|1,single-choice,moral
15851,Footbridge,0,25,Men,College,0.5,0,RU,Europe,0,0|1,single-choice,moral
15851,Loop,1,25,Men,College,0.5,0,RU,Europe,0,0|1,single-choice,moral
15851,Switch,1,25,Men,College,0.5,0,RU,Europe,0,0|1,single-choice,moral
15852,Footbridge,0,25,Men,College,1,0,BR,Americas,0,0|1,single-choice,moral
15852,Loop,0,25,Men,College,1,0,BR,Americas,0,0|1,single-choice,moral
15852,Switch,1,25,Men,College,1,0,BR,Americas,0,0|1,single-choice,moral
15853,Footbridge,0,24,Men,College,0.77,0,BY,Europe,0,0|1,single-choice,moral
15853,Loop,1,24,Men,College,0.77,0,BY,Europe,0,0|1,single-choice,moral
15853,Switch,1,24,Men,College,0.77,0,BY,Europe,0,0|1,single-choice,moral
15854,Footbridge,1,18,Women,No College,0.5,0.5,HU,Europe,0,0|1,single-choice,moral
15854,Loop,1,18,Women,No College,0.5,0.5,HU,Europe,0,0|1,single-choice,moral
15854,Switch,1,18,Women,No College,0.5,0.5,HU,Europe,0,0|1,single-choice,moral
15855,Footbridge,0,60,Women,College,0.78,0.52,PL,Europe,0,0|1,single-choice,moral
15855,Loop,1,60,Women,College,0.78,0.52,PL,Europe,0,0|1,single-choice,moral
15855,Switch,1,60,Women,College,0.78,0.52,PL,Europe,0,0|1,single-choice,moral
15856,Footbridge,0,25,Men,College,0.57,1,ES,Europe,0,0|1,single-choice,moral
15856,Loop,1,25,Men,College,0.57,1,ES,Europe,0,0|1,single-choice,moral
15856,Switch,1,25,Men,College,0.57,1,ES,Europe,0,0|1,single-choice,moral
15857,Footbridge,0,23,Men,College,0.86,0,FR,Europe,0,0|1,single-choice,moral
15857,Loop,1,23,Men,College,0.86,0,FR,Europe,0,0|1,single-choice,moral
15857,Switch,1,23,Men,College,0.86,0,FR,Europe,0,0|1,single-choice,moral
15858,Footbridge,0,31,Men,No College,0,0.5,FR,Europe,0,0|1,single-choice,moral
15858,Loop,0,31,Men,No College,0,0.5,FR,Europe,0,0|1,single-choice,moral
15858,Switch,0,31,Men,No College,0,0.5,FR,Europe,0,0|1,single-choice,moral
15859,Footbridge,0,30,Women,No College,0.66,0.73,US,Americas,0,0|1,single-choice,moral
15859,Loop,1,30,Women,No College,0.66,0.73,US,Americas,0,0|1,single-choice,moral
15859,Switch,1,30,Women,No College,0.66,0.73,US,Americas,0,0|1,single-choice,moral
15860,Footbridge,1,30,Women,College,0.61,0.43,UA,Europe,0,0|1,single-choice,moral
15860,Loop,0,30,Women,College,0.61,0.43,UA,Europe,0,0|1,single-choice,moral
15860,Switch,1,30,Women,College,0.61,0.43,UA,Europe,0,0|1,single-choice,moral
15861,Footbridge,0,27,Men,College,1,0,RU,Europe,0,0|1,single-choice,moral
15861,Loop,0,27,Men,College,1,0,RU,Europe,0,0|1,single-choice,moral
15861,Switch,1,27,Men,College,1,0,RU,Europe,0,0|1,single-choice,moral
15862,Footbridge,0,28,Women,College,0.5,0.5,UA,Europe,0,0|1,single-choice,moral
15862,Loop,0,28,Women,College,0.5,0.5,UA,Europe,0,0|1,single-choice,moral
15862,Switch,0,28,Women,College,0.5,0.5,UA,Europe,0,0|1,single-choice,moral
15863,Footbridge,0,21,Women,College,0.37,0.38,US,Americas,0,0|1,single-choice,moral
15863,Loop,1,21,Women,College,0.37,0.38,US,Americas,0,0|1,single-choice,moral
15863,Switch,1,21,Women,College,0.37,0.38,US,Americas,0,0|1,single-choice,moral
15864,Footbridge,0,19,Men,College,0.26,0.1,CN,Asia,0,0|1,single-choice,moral
15864,Loop,0,19,Men,College,0.26,0.1,CN,Asia,0,0|1,single-choice,moral
15864,Switch,0,19,Men,College,0.26,0.1,CN,Asia,0,0|1,single-choice,moral
15865,Footbridge,1,25,Men,College,0.37,1,RS,Europe,0,0|1,single-choice,moral
15865,Loop,0,25,Men,College,0.37,1,RS,Europe,0,0|1,single-choice,moral
15865,Switch,1,25,Men,College,0.37,1,RS,Europe,0,0|1,single-choice,moral
15866,Footbridge,0,57,Women,No College,0.92,0,FR,Europe,0,0|1,single-choice,moral
15866,Loop,1,57,Women,No College,0.92,0,FR,Europe,0,0|1,single-choice,moral
15866,Switch,1,57,Women,No College,0.92,0,FR,Europe,0,0|1,single-choice,moral
15867,Footbridge,1,28,Women,College,0.37,0,IT,Europe,0,0|1,single-choice,moral
15867,Loop,1,28,Women,College,0.37,0,IT,Europe,0,0|1,single-choice,moral
15867,Switch,0,28,Women,College,0.37,0,IT,Europe,0,0|1,single-choice,moral
15868,Footbridge,0,23,Men,College,0.69,0,GB,Europe,0,0|1,single-choice,moral
15868,Loop,1,23,Men,College,0.69,0,GB,Europe,0,0|1,single-choice,moral
15868,Switch,0,23,Men,College,0.69,0,GB,Europe,0,0|1,single-choice,moral
15869,Footbridge,1,18,Men,No College,0.77,0.18,RU,Europe,0,0|1,single-choice,moral
15869,Loop,1,18,Men,No College,0.77,0.18,RU,Europe,0,0|1,single-choice,moral
15869,Switch,1,18,Men,No College,0.77,0.18,RU,Europe,0,0|1,single-choice,moral
15870,Footbridge,1,18,Men,No College,0.96,0,US,Americas,0,0|1,single-choice,moral
15870,Loop,0,18,Men,No College,0.96,0,US,Americas,0,0|1,single-choice,moral
15870,Switch,1,18,Men,No College,0.96,0,US,Americas,0,0|1,single-choice,moral
15871,Footbridge,1,32,Men,College,0.46,0.53,US,Americas,0,0|1,single-choice,moral
15871,Loop,1,32,Men,College,0.46,0.53,US,Americas,0,0|1,single-choice,moral
15871,Switch,1,32,Men,College,0.46,0.53,US,Americas,0,0|1,single-choice,moral
15872,Footbridge,0,21,Women,College,0.36,0.3,BR,Americas,0,0|1,single-choice,moral
15872,Loop,1,21,Women,College,0.36,0.3,BR,Americas,0,0|1,single-choice,moral
15872,Switch,1,21,Women,College,0.36,0.3,BR,Americas,0,0|1,single-choice,moral
15873,Footbridge,1,45,Men,College,1,0,US,Americas,0,0|1,single-choice,moral
15873,Loop,1,45,Men,College,1,0,US,Americas,0,0|1,single-choice,moral
15873,Switch,1,45,Men,College,1,0,US,Americas,0,0|1,single-choice,moral
15874,Footbridge,0,21,Women,College,0.5,0,FR,Europe,0,0|1,single-choice,moral
15874,Loop,1,21,Women,College,0.5,0,FR,Europe,0,0|1,single-choice,moral
15874,Switch,1,21,Women,College,0.5,0,FR,Europe,0,0|1,single-choice,moral
15875,Footbridge,0,23,Men,No College,0.92,0,DE,Europe,0,0|1,single-choice,moral
15875,Loop,0,23,Men,No College,0.92,0,DE,Europe,0,0|1,single-choice,moral
15875,Switch,0,23,Men,No College,0.92,0,DE,Europe,0,0|1,single-choice,moral
15876,Footbridge,0,19,Men,No College,0.5,0,CA,Americas,0,0|1,single-choice,moral
15876,Loop,0,19,Men,No College,0.5,0,CA,Americas,0,0|1,single-choice,moral
15876,Switch,0,19,Men,No College,0.5,0,CA,Americas,0,0|1,single-choice,moral
15877,Footbridge,0,33,Women,College,0.91,0,GB,Europe,0,0|1,single-choice,moral
15877,Loop,1,33,Women,College,0.91,0,GB,Europe,0,0|1,single-choice,moral
15877,Switch,1,33,Women,College,0.91,0,GB,Europe,0,0|1,single-choice,moral
15878,Footbridge,1,19,Men,College,0.93,0,FR,Europe,0,0|1,single-choice,moral
15878,Loop,1,19,Men,College,0.93,0,FR,Europe,0,0|1,single-choice,moral
15878,Switch,1,19,Men,College,0.93,0,FR,Europe,0,0|1,single-choice,moral
